ID:3, TBR, tbrSN: 632 , timestamp: 1686231655.632 , tagProt: 0, tagID:5, tagData:144, SNR:44, tagFreq:69, memAddr:45923
ID:3, TBR, tbrSN: 632 , timestamp: 1686231668.627 , tagProt: 0, tagID:5, tagData:145, SNR:45, tagFreq:69, memAddr:45924
ID:3, TBR, tbrSN: 632 , timestamp: 1686231708.515 , tagProt: 0, tagID:5, tagData:148, SNR:47, tagFreq:69, memAddr:45925
ID:3, TBR, tbrSN: 632 , timestamp: 1686231736.106 , tagProt: 0, tagID:5, tagData:150, SNR:41, tagFreq:69, memAddr:45926
ID:3, TBR, tbrSN: 632 , timestamp: 1686231744.262 , tagProt: 0, tagID:5, tagData:151, SNR:44, tagFreq:69, memAddr:45927
ID:3, TBR, tbrSN: 632 , timestamp: 1686231757.558 , tagProt: 0, tagID:5, tagData:152, SNR:42, tagFreq:69, memAddr:45928
ID:3, TBR, tbrSN: 632 , timestamp: 1686231767.993 , tagProt: 0, tagID:5, tagData:153, SNR:44, tagFreq:69, memAddr:45929
ID:3, TBR, tbrSN: 632 , timestamp: 1686231782.569 , tagProt: 0, tagID:5, tagData:154, SNR:44, tagFreq:69, memAddr:45930
ID:3, TBR, tbrSN: 632 , timestamp: 1686231849.507 , tagProt: 0, tagID:5, tagData:159, SNR:38, tagFreq:69, memAddr:45931
ID:3, TBR, tbrSN: 632 , timestamp: 1686231868.243 , tagProt: 0, tagID:5, tagData:160, SNR:42, tagFreq:69, memAddr:45932
ID:3, TBR, tbrSN: 632 , timestamp: 1686231879.441 , tagProt: 0, tagID:5, tagData:161, SNR:37, tagFreq:69, memAddr:45933
ID:3, TBR, tbrSN: 632 , timestamp: 1686231893.716 , tagProt: 0, tagID:5, tagData:162, SNR:39, tagFreq:69, memAddr:45934
ID:3, TBR, tbrSN: 632 , timestamp: 1686231911.133 , tagProt: 0, tagID:5, tagData:163, SNR:35, tagFreq:69, memAddr:45935
ID:3, TBR, tbrSN: 632 , timestamp: 1686231927.688 , tagProt: 0, tagID:5, tagData:164, SNR:30, tagFreq:69, memAddr:45936
ID:3, TBR, tbrSN: 632 , timestamp: 1686231944.704 , tagProt: 0, tagID:5, tagData:165, SNR:34, tagFreq:69, memAddr:45937
ID:3, TBR, tbrSN: 632 , timestamp: 1686231960.860 , tagProt: 0, tagID:5, tagData:166, SNR:28, tagFreq:69, memAddr:45938
ID:3, TBR, tbrSN: 632 , timestamp: 1686231969.155 , tagProt: 0, tagID:5, tagData:167, SNR:31, tagFreq:69, memAddr:45939
ID:3, TBR, tbrSN: 632 , timestamp: 1686231987.590 , tagProt: 0, tagID:5, tagData:168, SNR:44, tagFreq:69, memAddr:45940
ID:3, TBR, tbrSN: 632 , timestamp: 1686232003.167 , tagProt: 0, tagID:5, tagData:169, SNR:29, tagFreq:69, memAddr:45941
ID:3, TBR, tbrSN: 632 , timestamp: 1686232018.884 , tagProt: 0, tagID:5, tagData:170, SNR:32, tagFreq:69, memAddr:45942
ID:3, TBR, tbrSN: 632 , timestamp: 1686232037.58 , tagProt: 0, tagID:5, tagData:171, SNR:24, tagFreq:69, memAddr:45943
ID:3, TBR, tbrSN: 632 , timestamp: 1686232045.373 , tagProt: 0, tagID:5, tagData:172, SNR:25, tagFreq:69, memAddr:45944
ID:3, TBR, tbrSN: 632 , timestamp: 1686232056.829 , tagProt: 0, tagID:5, tagData:173, SNR:26, tagFreq:69, memAddr:45945
ID:3, TBR, tbrSN: 632 , timestamp: 1686232073.489 , tagProt: 0, tagID:5, tagData:174, SNR:29, tagFreq:69, memAddr:45946
ID:3, TBR, tbrSN: 632 , timestamp: 1686232086.224 , tagProt: 0, tagID:5, tagData:175, SNR:24, tagFreq:69, memAddr:45947
ID:3, TBR, tbrSN: 632 , timestamp: 1686232101.461 , tagProt: 0, tagID:5, tagData:176, SNR:18, tagFreq:69, memAddr:45948
ID:3, TBR, tbrSN: 632 , timestamp: 1686232299.482 , tagProt: 0, tagID:5, tagData:191, SNR:43, tagFreq:69, memAddr:45950
ID:3, TBR, tbrSN: 632 , timestamp: 1686232311.816 , tagProt: 0, tagID:5, tagData:192, SNR:41, tagFreq:69, memAddr:45951
ID:3, TBR, tbrSN: 632 , timestamp: 1686232322.231 , tagProt: 0, tagID:5, tagData:193, SNR:43, tagFreq:69, memAddr:45952
ID:3, TBR, tbrSN: 632 , timestamp: 1686232331.466 , tagProt: 0, tagID:5, tagData:194, SNR:40, tagFreq:69, memAddr:45953
ID:3, TBR, tbrSN: 632 , timestamp: 1686232349.821 , tagProt: 0, tagID:5, tagData:195, SNR:40, tagFreq:69, memAddr:45954
ID:3, TBR, tbrSN: 632 , timestamp: 1686232367.976 , tagProt: 0, tagID:5, tagData:196, SNR:39, tagFreq:69, memAddr:45955
ID:3, TBR, tbrSN: 632 , timestamp: 1686232386.271 , tagProt: 0, tagID:5, tagData:197, SNR:43, tagFreq:69, memAddr:45956
ID:3, TBR, tbrSN: 632 , timestamp: 1686232394.706 , tagProt: 0, tagID:5, tagData:198, SNR:46, tagFreq:69, memAddr:45957
ID:3, TBR, tbrSN: 632 , timestamp: 1686232411.282 , tagProt: 0, tagID:5, tagData:199, SNR:39, tagFreq:69, memAddr:45958
ID:3, TBR, tbrSN: 632 , timestamp: 1686232429.656 , tagProt: 0, tagID:5, tagData:200, SNR:32, tagFreq:69, memAddr:45959
ID:3, TBR, tbrSN: 632 , timestamp: 1686232442.914 , tagProt: 0, tagID:5, tagData:201, SNR:39, tagFreq:69, memAddr:45960
ID:3, TBR, tbrSN: 632 , timestamp: 1686232451.228 , tagProt: 0, tagID:5, tagData:202, SNR:35, tagFreq:69, memAddr:45961
ID:3, TBR, tbrSN: 632 , timestamp: 1686232464.684 , tagProt: 0, tagID:5, tagData:203, SNR:39, tagFreq:69, memAddr:45962
ID:3, TBR, tbrSN: 632 , timestamp: 1686232691.122 , tagProt: 0, tagID:5, tagData:220, SNR:42, tagFreq:69, memAddr:45963
ID:3, TBR, tbrSN: 632 , timestamp: 1686232704.658 , tagProt: 0, tagID:5, tagData:221, SNR:42, tagFreq:69, memAddr:45964
ID:3, TBR, tbrSN: 632 , timestamp: 1686232716.13 , tagProt: 0, tagID:5, tagData:222, SNR:39, tagFreq:69, memAddr:45965
ID:3, TBR, tbrSN: 632 , timestamp: 1686232729.489 , tagProt: 0, tagID:5, tagData:223, SNR:39, tagFreq:69, memAddr:45966
ID:3, TBR, tbrSN: 632 , timestamp: 1686232741.104 , tagProt: 0, tagID:5, tagData:224, SNR:33, tagFreq:69, memAddr:45967
ID:3, TBR, tbrSN: 632 , timestamp: 1686232827.53 , tagProt: 0, tagID:5, tagData:230, SNR:38, tagFreq:69, memAddr:45969
ID:3, TBR, tbrSN: 632 , timestamp: 1686232836.568 , tagProt: 0, tagID:5, tagData:231, SNR:39, tagFreq:69, memAddr:45970
ID:3, TBR, tbrSN: 632 , timestamp: 1686232856.337 , tagProt: 0, tagID:5, tagData:233, SNR:37, tagFreq:69, memAddr:45971
