ID:1, TBR, tbrSN: 47 , timestamp: 1686231645.66 , tagProt: 0, tagID:5, tagData:143, SNR:34, tagFreq:69, memAddr:19658
ID:1, TBR, tbrSN: 47 , timestamp: 1686231655.661 , tagProt: 0, tagID:5, tagData:144, SNR:40, tagFreq:69, memAddr:19659
ID:1, TBR, tbrSN: 47 , timestamp: 1686231668.656 , tagProt: 0, tagID:5, tagData:145, SNR:37, tagFreq:69, memAddr:19660
ID:1, TBR, tbrSN: 47 , timestamp: 1686231681.790 , tagProt: 0, tagID:5, tagData:146, SNR:37, tagFreq:69, memAddr:19661
ID:1, TBR, tbrSN: 47 , timestamp: 1686231699.128 , tagProt: 0, tagID:5, tagData:147, SNR:38, tagFreq:69, memAddr:19662
ID:1, TBR, tbrSN: 47 , timestamp: 1686231708.543 , tagProt: 0, tagID:5, tagData:148, SNR:39, tagFreq:69, memAddr:19663
ID:1, TBR, tbrSN: 47 , timestamp: 1686231722.99 , tagProt: 0, tagID:5, tagData:149, SNR:37, tagFreq:69, memAddr:19664
ID:1, TBR, tbrSN: 47 , timestamp: 1686231736.133 , tagProt: 0, tagID:5, tagData:150, SNR:40, tagFreq:69, memAddr:19665
ID:1, TBR, tbrSN: 47 , timestamp: 1686231744.288 , tagProt: 0, tagID:5, tagData:151, SNR:38, tagFreq:69, memAddr:19666
ID:1, TBR, tbrSN: 47 , timestamp: 1686231757.583 , tagProt: 0, tagID:5, tagData:152, SNR:40, tagFreq:69, memAddr:19667
ID:1, TBR, tbrSN: 47 , timestamp: 1686231768.17 , tagProt: 0, tagID:5, tagData:153, SNR:37, tagFreq:69, memAddr:19668
ID:1, TBR, tbrSN: 47 , timestamp: 1686231782.593 , tagProt: 0, tagID:5, tagData:154, SNR:36, tagFreq:69, memAddr:19669
ID:1, TBR, tbrSN: 47 , timestamp: 1686231849.527 , tagProt: 0, tagID:5, tagData:159, SNR:33, tagFreq:69, memAddr:19670
ID:1, TBR, tbrSN: 47 , timestamp: 1686231868.263 , tagProt: 0, tagID:5, tagData:160, SNR:32, tagFreq:69, memAddr:19671
ID:1, TBR, tbrSN: 47 , timestamp: 1686231879.461 , tagProt: 0, tagID:5, tagData:161, SNR:34, tagFreq:69, memAddr:19672
ID:1, TBR, tbrSN: 47 , timestamp: 1686231893.736 , tagProt: 0, tagID:5, tagData:162, SNR:32, tagFreq:69, memAddr:19673
ID:1, TBR, tbrSN: 47 , timestamp: 1686231911.151 , tagProt: 0, tagID:5, tagData:163, SNR:26, tagFreq:69, memAddr:19674
ID:1, TBR, tbrSN: 47 , timestamp: 1686231927.707 , tagProt: 0, tagID:5, tagData:164, SNR:24, tagFreq:69, memAddr:19675
ID:1, TBR, tbrSN: 47 , timestamp: 1686231944.721 , tagProt: 0, tagID:5, tagData:165, SNR:28, tagFreq:69, memAddr:19676
ID:1, TBR, tbrSN: 47 , timestamp: 1686231960.876 , tagProt: 0, tagID:5, tagData:166, SNR:26, tagFreq:69, memAddr:19677
ID:1, TBR, tbrSN: 47 , timestamp: 1686231969.171 , tagProt: 0, tagID:5, tagData:167, SNR:29, tagFreq:69, memAddr:19678
ID:1, TBR, tbrSN: 47 , timestamp: 1686231987.605 , tagProt: 0, tagID:5, tagData:168, SNR:34, tagFreq:69, memAddr:19679
ID:1, TBR, tbrSN: 47 , timestamp: 1686232003.182 , tagProt: 0, tagID:5, tagData:169, SNR:31, tagFreq:69, memAddr:19680
ID:1, TBR, tbrSN: 47 , timestamp: 1686232018.898 , tagProt: 0, tagID:5, tagData:170, SNR:30, tagFreq:69, memAddr:19681
ID:1, TBR, tbrSN: 47 , timestamp: 1686232045.388 , tagProt: 0, tagID:5, tagData:172, SNR:33, tagFreq:69, memAddr:19682
ID:1, TBR, tbrSN: 47 , timestamp: 1686232056.842 , tagProt: 0, tagID:5, tagData:173, SNR:35, tagFreq:69, memAddr:19683
ID:1, TBR, tbrSN: 47 , timestamp: 1686232073.501 , tagProt: 0, tagID:5, tagData:174, SNR:30, tagFreq:69, memAddr:19684
ID:1, TBR, tbrSN: 47 , timestamp: 1686232086.237 , tagProt: 0, tagID:5, tagData:175, SNR:27, tagFreq:69, memAddr:19685
ID:1, TBR, tbrSN: 47 , timestamp: 1686232101.472 , tagProt: 0, tagID:5, tagData:176, SNR:27, tagFreq:69, memAddr:19686
ID:1, TBR, tbrSN: 47 , timestamp: 1686232299.480 , tagProt: 0, tagID:5, tagData:191, SNR:35, tagFreq:69, memAddr:19688
ID:1, TBR, tbrSN: 47 , timestamp: 1686232311.815 , tagProt: 0, tagID:5, tagData:192, SNR:41, tagFreq:69, memAddr:19689
ID:1, TBR, tbrSN: 47 , timestamp: 1686232322.229 , tagProt: 0, tagID:5, tagData:193, SNR:38, tagFreq:69, memAddr:19690
ID:1, TBR, tbrSN: 47 , timestamp: 1686232331.464 , tagProt: 0, tagID:5, tagData:194, SNR:42, tagFreq:69, memAddr:19691
ID:1, TBR, tbrSN: 47 , timestamp: 1686232349.819 , tagProt: 0, tagID:5, tagData:195, SNR:40, tagFreq:69, memAddr:19692
ID:1, TBR, tbrSN: 47 , timestamp: 1686232367.974 , tagProt: 0, tagID:5, tagData:196, SNR:40, tagFreq:69, memAddr:19693
ID:1, TBR, tbrSN: 47 , timestamp: 1686232386.269 , tagProt: 0, tagID:5, tagData:197, SNR:35, tagFreq:69, memAddr:19694
ID:1, TBR, tbrSN: 47 , timestamp: 1686232394.704 , tagProt: 0, tagID:5, tagData:198, SNR:34, tagFreq:69, memAddr:19695
ID:1, TBR, tbrSN: 47 , timestamp: 1686232411.279 , tagProt: 0, tagID:5, tagData:199, SNR:35, tagFreq:69, memAddr:19696
ID:1, TBR, tbrSN: 47 , timestamp: 1686232429.654 , tagProt: 0, tagID:5, tagData:200, SNR:36, tagFreq:69, memAddr:19697
ID:1, TBR, tbrSN: 47 , timestamp: 1686232442.912 , tagProt: 0, tagID:5, tagData:201, SNR:41, tagFreq:69, memAddr:19698
ID:1, TBR, tbrSN: 47 , timestamp: 1686232451.226 , tagProt: 0, tagID:5, tagData:202, SNR:36, tagFreq:69, memAddr:19699
ID:1, TBR, tbrSN: 47 , timestamp: 1686232464.682 , tagProt: 0, tagID:5, tagData:203, SNR:41, tagFreq:69, memAddr:19700
ID:1, TBR, tbrSN: 47 , timestamp: 1686232691.120 , tagProt: 0, tagID:5, tagData:220, SNR:38, tagFreq:69, memAddr:19701
ID:1, TBR, tbrSN: 47 , timestamp: 1686232704.656 , tagProt: 0, tagID:5, tagData:221, SNR:41, tagFreq:69, memAddr:19702
ID:1, TBR, tbrSN: 47 , timestamp: 1686232716.10 , tagProt: 0, tagID:5, tagData:222, SNR:35, tagFreq:69, memAddr:19703
ID:1, TBR, tbrSN: 47 , timestamp: 1686232729.486 , tagProt: 0, tagID:5, tagData:223, SNR:44, tagFreq:69, memAddr:19704
ID:1, TBR, tbrSN: 47 , timestamp: 1686232741.102 , tagProt: 0, tagID:5, tagData:224, SNR:41, tagFreq:69, memAddr:19705
ID:1, TBR, tbrSN: 47 , timestamp: 1686232827.27 , tagProt: 0, tagID:5, tagData:230, SNR:51, tagFreq:69, memAddr:19707
ID:1, TBR, tbrSN: 47 , timestamp: 1686232836.541 , tagProt: 0, tagID:5, tagData:231, SNR:51, tagFreq:69, memAddr:19708
ID:1, TBR, tbrSN: 47 , timestamp: 1686232856.309 , tagProt: 0, tagID:5, tagData:233, SNR:50, tagFreq:69, memAddr:19709
ID:1, TBR, tbrSN: 47 , timestamp: 1686232874.902 , tagProt: 0, tagID:5, tagData:234, SNR:54, tagFreq:69, memAddr:19710
ID:1, TBR, tbrSN: 47 , timestamp: 1686232885.299 , tagProt: 0, tagID:5, tagData:235, SNR:52, tagFreq:69, memAddr:19711
ID:1, TBR, tbrSN: 47 , timestamp: 1686232898.835 , tagProt: 0, tagID:5, tagData:236, SNR:50, tagFreq:69, memAddr:19712
ID:1, TBR, tbrSN: 47 , timestamp: 1686232911.513 , tagProt: 0, tagID:5, tagData:237, SNR:50, tagFreq:69, memAddr:19713
ID:1, TBR, tbrSN: 47 , timestamp: 1686232926.990 , tagProt: 0, tagID:5, tagData:238, SNR:38, tagFreq:69, memAddr:19714
ID:1, TBR, tbrSN: 47 , timestamp: 1686232939.607 , tagProt: 0, tagID:5, tagData:239, SNR:45, tagFreq:69, memAddr:19715
