ID:2, TBR, tbrSN: 22 , timestamp: 1686230585.468 , tagProt: 0, tagID:5, tagData:63, SNR:22, tagFreq:69, memAddr:19337
ID:2, TBR, tbrSN: 22 , timestamp: 1686230613.18 , tagProt: 0, tagID:5, tagData:65, SNR:16, tagFreq:69, memAddr:19338
ID:2, TBR, tbrSN: 22 , timestamp: 1686230622.131 , tagProt: 0, tagID:5, tagData:66, SNR:21, tagFreq:69, memAddr:19339
ID:2, TBR, tbrSN: 22 , timestamp: 1686230631.66 , tagProt: 0, tagID:5, tagData:67, SNR:21, tagFreq:69, memAddr:19340
ID:2, TBR, tbrSN: 22 , timestamp: 1686230642.122 , tagProt: 0, tagID:5, tagData:68, SNR:19, tagFreq:69, memAddr:19341
ID:2, TBR, tbrSN: 22 , timestamp: 1686230659.315 , tagProt: 0, tagID:5, tagData:69, SNR:21, tagFreq:69, memAddr:19342
ID:2, TBR, tbrSN: 22 , timestamp: 1686230674.651 , tagProt: 0, tagID:5, tagData:70, SNR:21, tagFreq:69, memAddr:19343
ID:2, TBR, tbrSN: 22 , timestamp: 1686230693.80 , tagProt: 0, tagID:5, tagData:72, SNR:20, tagFreq:69, memAddr:19345
ID:2, TBR, tbrSN: 22 , timestamp: 1686230710.153 , tagProt: 0, tagID:5, tagData:73, SNR:21, tagFreq:69, memAddr:19346
ID:2, TBR, tbrSN: 22 , timestamp: 1686230725.371 , tagProt: 0, tagID:5, tagData:74, SNR:19, tagFreq:69, memAddr:19347
ID:2, TBR, tbrSN: 22 , timestamp: 1686230737.724 , tagProt: 0, tagID:5, tagData:75, SNR:21, tagFreq:69, memAddr:19348
ID:2, TBR, tbrSN: 22 , timestamp: 1686230750.219 , tagProt: 0, tagID:5, tagData:76, SNR:17, tagFreq:69, memAddr:19349
ID:2, TBR, tbrSN: 22 , timestamp: 1686230761.515 , tagProt: 0, tagID:5, tagData:77, SNR:19, tagFreq:69, memAddr:19350
ID:2, TBR, tbrSN: 22 , timestamp: 1686230780.11 , tagProt: 0, tagID:5, tagData:78, SNR:22, tagFreq:69, memAddr:19351
ID:2, TBR, tbrSN: 22 , timestamp: 1686230792.248 , tagProt: 0, tagID:5, tagData:79, SNR:19, tagFreq:69, memAddr:19352
ID:2, TBR, tbrSN: 22 , timestamp: 1686230803.623 , tagProt: 0, tagID:5, tagData:80, SNR:20, tagFreq:69, memAddr:19353
ID:2, TBR, tbrSN: 22 , timestamp: 1686230819.738 , tagProt: 0, tagID:5, tagData:81, SNR:22, tagFreq:69, memAddr:19354
ID:2, TBR, tbrSN: 22 , timestamp: 1686230834.992 , tagProt: 0, tagID:5, tagData:82, SNR:23, tagFreq:69, memAddr:19355
ID:2, TBR, tbrSN: 22 , timestamp: 1686230849.46 , tagProt: 0, tagID:5, tagData:83, SNR:23, tagFreq:69, memAddr:19356
ID:2, TBR, tbrSN: 22 , timestamp: 1686230864.240 , tagProt: 0, tagID:5, tagData:84, SNR:21, tagFreq:69, memAddr:19357
ID:2, TBR, tbrSN: 22 , timestamp: 1686230873.576 , tagProt: 0, tagID:5, tagData:85, SNR:22, tagFreq:69, memAddr:19358
ID:2, TBR, tbrSN: 22 , timestamp: 1686230889.710 , tagProt: 0, tagID:5, tagData:86, SNR:20, tagFreq:69, memAddr:19359
ID:2, TBR, tbrSN: 22 , timestamp: 1686230905.985 , tagProt: 0, tagID:5, tagData:87, SNR:20, tagFreq:69, memAddr:19360
ID:2, TBR, tbrSN: 22 , timestamp: 1686230919.80 , tagProt: 0, tagID:5, tagData:88, SNR:20, tagFreq:69, memAddr:19361
ID:2, TBR, tbrSN: 22 , timestamp: 1686230937.295 , tagProt: 0, tagID:5, tagData:89, SNR:18, tagFreq:69, memAddr:19362
ID:2, TBR, tbrSN: 22 , timestamp: 1686230953.650 , tagProt: 0, tagID:5, tagData:90, SNR:18, tagFreq:69, memAddr:19363
ID:2, TBR, tbrSN: 22 , timestamp: 1686230965.209 , tagProt: 0, tagID:5, tagData:91, SNR:19, tagFreq:69, memAddr:19364
ID:2, TBR, tbrSN: 22 , timestamp: 1686230974.503 , tagProt: 0, tagID:5, tagData:92, SNR:20, tagFreq:69, memAddr:19365
ID:2, TBR, tbrSN: 22 , timestamp: 1686230990.938 , tagProt: 0, tagID:5, tagData:93, SNR:18, tagFreq:69, memAddr:19366
ID:2, TBR, tbrSN: 22 , timestamp: 1686231000.173 , tagProt: 0, tagID:5, tagData:94, SNR:18, tagFreq:69, memAddr:19368
ID:2, TBR, tbrSN: 22 , timestamp: 1686231012.548 , tagProt: 0, tagID:5, tagData:95, SNR:18, tagFreq:69, memAddr:19369
ID:2, TBR, tbrSN: 22 , timestamp: 1686231022.64 , tagProt: 0, tagID:5, tagData:96, SNR:18, tagFreq:69, memAddr:19370
ID:2, TBR, tbrSN: 22 , timestamp: 1686231038.319 , tagProt: 0, tagID:5, tagData:97, SNR:20, tagFreq:69, memAddr:19371
ID:2, TBR, tbrSN: 22 , timestamp: 1686231051.373 , tagProt: 0, tagID:5, tagData:98, SNR:20, tagFreq:69, memAddr:19372
ID:2, TBR, tbrSN: 22 , timestamp: 1686231064.567 , tagProt: 0, tagID:5, tagData:99, SNR:21, tagFreq:69, memAddr:19373
ID:2, TBR, tbrSN: 22 , timestamp: 1686231082.903 , tagProt: 0, tagID:5, tagData:100, SNR:21, tagFreq:69, memAddr:19374
ID:2, TBR, tbrSN: 22 , timestamp: 1686231106.310 , tagProt: 0, tagID:5, tagData:102, SNR:21, tagFreq:69, memAddr:19375
ID:2, TBR, tbrSN: 22 , timestamp: 1686231135.941 , tagProt: 0, tagID:5, tagData:104, SNR:20, tagFreq:69, memAddr:19376
ID:2, TBR, tbrSN: 22 , timestamp: 1686231145.360 , tagProt: 0, tagID:5, tagData:105, SNR:19, tagFreq:69, memAddr:19377
ID:2, TBR, tbrSN: 22 , timestamp: 1686231155.535 , tagProt: 0, tagID:5, tagData:106, SNR:21, tagFreq:69, memAddr:19378
ID:2, TBR, tbrSN: 22 , timestamp: 1686231167.831 , tagProt: 0, tagID:5, tagData:107, SNR:19, tagFreq:69, memAddr:19379
ID:2, TBR, tbrSN: 22 , timestamp: 1686231179.265 , tagProt: 0, tagID:5, tagData:108, SNR:19, tagFreq:69, memAddr:19380
ID:2, TBR, tbrSN: 22 , timestamp: 1686231207.896 , tagProt: 0, tagID:5, tagData:110, SNR:22, tagFreq:69, memAddr:19381
ID:2, TBR, tbrSN: 22 , timestamp: 1686231233.725 , tagProt: 0, tagID:5, tagData:112, SNR:18, tagFreq:69, memAddr:19382
ID:2, TBR, tbrSN: 22 , timestamp: 1686231247.798 , tagProt: 0, tagID:5, tagData:113, SNR:20, tagFreq:69, memAddr:19383
ID:2, TBR, tbrSN: 22 , timestamp: 1686231272.12 , tagProt: 0, tagID:5, tagData:115, SNR:19, tagFreq:69, memAddr:19384
ID:2, TBR, tbrSN: 22 , timestamp: 1686231281.144 , tagProt: 0, tagID:5, tagData:116, SNR:17, tagFreq:69, memAddr:19385
ID:2, TBR, tbrSN: 22 , timestamp: 1686231291.420 , tagProt: 0, tagID:5, tagData:117, SNR:17, tagFreq:69, memAddr:19386
ID:2, TBR, tbrSN: 22 , timestamp: 1686231308.833 , tagProt: 0, tagID:5, tagData:118, SNR:18, tagFreq:69, memAddr:19387
ID:2, TBR, tbrSN: 22 , timestamp: 1686231333.466 , tagProt: 0, tagID:5, tagData:120, SNR:19, tagFreq:69, memAddr:19388
ID:2, TBR, tbrSN: 22 , timestamp: 1686231344.621 , tagProt: 0, tagID:5, tagData:121, SNR:20, tagFreq:69, memAddr:19389
ID:2, TBR, tbrSN: 22 , timestamp: 1686231356.916 , tagProt: 0, tagID:5, tagData:122, SNR:19, tagFreq:69, memAddr:19390
ID:2, TBR, tbrSN: 22 , timestamp: 1686231374.350 , tagProt: 0, tagID:5, tagData:123, SNR:21, tagFreq:69, memAddr:19391
ID:2, TBR, tbrSN: 22 , timestamp: 1686231384.931 , tagProt: 0, tagID:5, tagData:124, SNR:17, tagFreq:69, memAddr:19392
ID:2, TBR, tbrSN: 22 , timestamp: 1686231397.301 , tagProt: 0, tagID:5, tagData:125, SNR:19, tagFreq:69, memAddr:19393
ID:2, TBR, tbrSN: 22 , timestamp: 1686231415.816 , tagProt: 0, tagID:5, tagData:126, SNR:22, tagFreq:69, memAddr:19394
ID:2, TBR, tbrSN: 22 , timestamp: 1686231432.132 , tagProt: 0, tagID:5, tagData:127, SNR:19, tagFreq:69, memAddr:19395
