ID:1, TBR, tbrSN: 47 , timestamp: 1686835402.402 , tagProt: 0, tagID:36, tagData:3, SNR:11, tagFreq:69, memAddr:20243
ID:1, TBR, tbrSN: 47 , timestamp: 1686835502.415 , tagProt: 0, tagID:36, tagData:4, SNR:24, tagFreq:69, memAddr:20244
ID:1, TBR, tbrSN: 47 , timestamp: 1686835512.414 , tagProt: 0, tagID:36, tagData:4, SNR:12, tagFreq:69, memAddr:20245
ID:1, TBR, tbrSN: 47 , timestamp: 1686835522.410 , tagProt: 0, tagID:36, tagData:5, SNR:18, tagFreq:69, memAddr:20246
ID:1, TBR, tbrSN: 47 , timestamp: 1686835542.408 , tagProt: 0, tagID:36, tagData:5, SNR:25, tagFreq:69, memAddr:20247
ID:1, TBR, tbrSN: 47 , timestamp: 1686835552.407 , tagProt: 0, tagID:36, tagData:6, SNR:31, tagFreq:69, memAddr:20248
ID:1, TBR, tbrSN: 47 , timestamp: 1686835562.407 , tagProt: 0, tagID:36, tagData:6, SNR:22, tagFreq:69, memAddr:20249
ID:1, TBR, tbrSN: 47 , timestamp: 1686835582.407 , tagProt: 0, tagID:36, tagData:6, SNR:27, tagFreq:69, memAddr:20250
ID:1, TBR, tbrSN: 47 , timestamp: 1686835592.413 , tagProt: 0, tagID:36, tagData:7, SNR:17, tagFreq:69, memAddr:20251
ID:1, TBR, tbrSN: 47 , timestamp: 1686835612.407 , tagProt: 0, tagID:36, tagData:6, SNR:19, tagFreq:69, memAddr:20252
ID:1, TBR, tbrSN: 47 , timestamp: 1686835622.407 , tagProt: 0, tagID:36, tagData:7, SNR:19, tagFreq:69, memAddr:20253
ID:1, TBR, tbrSN: 47 , timestamp: 1686835632.417 , tagProt: 0, tagID:36, tagData:7, SNR:16, tagFreq:69, memAddr:20254
ID:1, TBR, tbrSN: 47 , timestamp: 1686835652.407 , tagProt: 0, tagID:36, tagData:7, SNR:24, tagFreq:69, memAddr:20255
ID:1, TBR, tbrSN: 47 , timestamp: 1686835672.412 , tagProt: 0, tagID:36, tagData:7, SNR:20, tagFreq:69, memAddr:20256
ID:1, TBR, tbrSN: 47 , timestamp: 1686835682.405 , tagProt: 0, tagID:36, tagData:7, SNR:24, tagFreq:69, memAddr:20257
ID:1, TBR, tbrSN: 47 , timestamp: 1686835722.404 , tagProt: 0, tagID:36, tagData:7, SNR:20, tagFreq:69, memAddr:20258
ID:1, TBR, tbrSN: 47 , timestamp: 1686835732.412 , tagProt: 0, tagID:36, tagData:6, SNR:25, tagFreq:69, memAddr:20259
ID:1, TBR, tbrSN: 47 , timestamp: 1686835742.404 , tagProt: 0, tagID:36, tagData:6, SNR:20, tagFreq:69, memAddr:20260
ID:1, TBR, tbrSN: 47 , timestamp: 1686835762.404 , tagProt: 0, tagID:36, tagData:7, SNR:20, tagFreq:69, memAddr:20261
ID:1, TBR, tbrSN: 47 , timestamp: 1686835772.402 , tagProt: 0, tagID:36, tagData:6, SNR:26, tagFreq:69, memAddr:20262
ID:1, TBR, tbrSN: 47 , timestamp: 1686835782.405 , tagProt: 0, tagID:36, tagData:6, SNR:17, tagFreq:69, memAddr:20263
ID:1, TBR, tbrSN: 47 , timestamp: 1686835802.404 , tagProt: 0, tagID:36, tagData:7, SNR:18, tagFreq:69, memAddr:20265
ID:1, TBR, tbrSN: 47 , timestamp: 1686835822.401 , tagProt: 0, tagID:36, tagData:6, SNR:22, tagFreq:69, memAddr:20266
ID:1, TBR, tbrSN: 47 , timestamp: 1686835832.401 , tagProt: 0, tagID:36, tagData:6, SNR:19, tagFreq:69, memAddr:20267
ID:1, TBR, tbrSN: 47 , timestamp: 1686835862.402 , tagProt: 0, tagID:36, tagData:6, SNR:22, tagFreq:69, memAddr:20268
ID:1, TBR, tbrSN: 47 , timestamp: 1686835872.400 , tagProt: 0, tagID:36, tagData:6, SNR:20, tagFreq:69, memAddr:20269
ID:1, TBR, tbrSN: 47 , timestamp: 1686835882.401 , tagProt: 0, tagID:36, tagData:6, SNR:20, tagFreq:69, memAddr:20270
ID:1, TBR, tbrSN: 47 , timestamp: 1686835892.401 , tagProt: 0, tagID:36, tagData:6, SNR:19, tagFreq:69, memAddr:20271
ID:1, TBR, tbrSN: 47 , timestamp: 1686835902.402 , tagProt: 0, tagID:36, tagData:6, SNR:18, tagFreq:69, memAddr:20272
