ID:1 GPS , latitude: 634337970, longitude: 103939932 
ID:1 GPS , latitude: 634337252, longitude: 103940472 
ID:1 GPS , latitude: 634337178, longitude: 103941302 
ID:1 GPS , latitude: 634337150, longitude: 103941343 
ID:1 GPS , latitude: 634337088, longitude: 103941032 
ID:1 GPS , latitude: 634337325, longitude: 103940972 
ID:1 GPS , latitude: 634337481, longitude: 103941159 
ID:1 GPS , latitude: 634337350, longitude: 103941124 
ID:1 GPS , latitude: 634337234, longitude: 103940902 
ID:1 GPS , latitude: 634337186, longitude: 103940887 
ID:1 GPS , latitude: 634337201, longitude: 103941048 
ID:1 GPS , latitude: 634337051, longitude: 103941344 
ID:1 GPS , latitude: 634337033, longitude: 103941433 
ID:1 GPS , latitude: 634337208, longitude: 103940894 
ID:1 GPS , latitude: 634337408, longitude: 103940494 
ID:1 GPS , latitude: 634337234, longitude: 103940874 
ID:1 GPS , latitude: 634337287, longitude: 103940660 
ID:1 GPS , latitude: 634337333, longitude: 103940211 
ID:1 GPS , latitude: 634337273, longitude: 103940389 
ID:1 GPS , latitude: 634337196, longitude: 103941142 
ID:1 GPS , latitude: 634337270, longitude: 103941553 
ID:1 GPS , latitude: 634337312, longitude: 103941395 
ID:1 GPS , latitude: 634337369, longitude: 103941085 
ID:1 GPS , latitude: 634337468, longitude: 103940560 
ID:1 GPS , latitude: 634337509, longitude: 103940609 
ID:1 GPS , latitude: 634337356, longitude: 103940885 
ID:1 GPS , latitude: 634337103, longitude: 103941228 
ID:1 GPS , latitude: 634337002, longitude: 103941261 
ID:1 GPS , latitude: 634337025, longitude: 103940771 
ID:1 GPS , latitude: 634337167, longitude: 103940889 
ID:1 GPS , latitude: 634337179, longitude: 103941165 
ID:1 GPS , latitude: 634337437, longitude: 103941093 
ID:1 GPS , latitude: 634337384, longitude: 103941447 
ID:1 GPS , latitude: 634337128, longitude: 103941474 
ID:1 GPS , latitude: 634337305, longitude: 103940952 
ID:1 GPS , latitude: 634337197, longitude: 103941077 
ID:1 GPS , latitude: 634337101, longitude: 103941291 
ID:1 GPS , latitude: 634337365, longitude: 103941092 
ID:1 GPS , latitude: 634337563, longitude: 103940951 
ID:1 GPS , latitude: 634337683, longitude: 103940881 
ID:1 GPS , latitude: 634337616, longitude: 103940805 
ID:1 GPS , latitude: 634337609, longitude: 103941204 
ID:1 GPS , latitude: 634337461, longitude: 103941143 
ID:1 GPS , latitude: 634337261, longitude: 103941219 
ID:1 GPS , latitude: 634337420, longitude: 103941473 
ID:1 GPS , latitude: 634337358, longitude: 103941150 
ID:1 GPS , latitude: 634337300, longitude: 103940835 
ID:1 GPS , latitude: 634337237, longitude: 103940637 
ID:1 GPS , latitude: 634337476, longitude: 103939995 
ID:1 GPS , latitude: 634337511, longitude: 103940164 
ID:1 GPS , latitude: 634337499, longitude: 103940104 
ID:1 GPS , latitude: 634337566, longitude: 103940357 
ID:1 GPS , latitude: 634337518, longitude: 103940661 
ID:1 GPS , latitude: 634337568, longitude: 103940860 
ID:1 GPS , latitude: 634337366, longitude: 103941047 
ID:1 GPS , latitude: 634337273, longitude: 103941014 
ID:1 GPS , latitude: 634337319, longitude: 103940718 
ID:1 GPS , latitude: 634337259, longitude: 103941111 
ID:1 GPS , latitude: 634337306, longitude: 103941067 
ID:1 GPS , latitude: 634337341, longitude: 103940835 
ID:1 GPS , latitude: 634337228, longitude: 103940790 
ID:1 GPS , latitude: 634337464, longitude: 103940539 
ID:1 GPS , latitude: 634337313, longitude: 103940734 
ID:1 GPS , latitude: 634337521, longitude: 103940526 
ID:1 GPS , latitude: 634337526, longitude: 103940515 
ID:1 GPS , latitude: 634337385, longitude: 103940431 
ID:1 GPS , latitude: 634337336, longitude: 103940450 
ID:1 GPS , latitude: 634337442, longitude: 103940326 
ID:1 GPS , latitude: 634337199, longitude: 103940596 
ID:1 GPS , latitude: 634337041, longitude: 103940881 
ID:1 GPS , latitude: 634336996, longitude: 103940763 
ID:1 GPS , latitude: 634336951, longitude: 103940550 
ID:1 GPS , latitude: 634336999, longitude: 103940547 
ID:1 GPS , latitude: 634337184, longitude: 103940304 
ID:1 GPS , latitude: 634337200, longitude: 103940786 
ID:1 GPS , latitude: 634337301, longitude: 103940385 
ID:1 GPS , latitude: 634337340, longitude: 103940369 
ID:1 GPS , latitude: 634337403, longitude: 103941168 
ID:1 GPS , latitude: 634337614, longitude: 103940699 
ID:1 GPS , latitude: 634337410, longitude: 103940833 
ID:1 GPS , latitude: 634337159, longitude: 103941076 
ID:1 GPS , latitude: 634337357, longitude: 103941000 
ID:1 GPS , latitude: 634337414, longitude: 103940556 
ID:1 GPS , latitude: 634337476, longitude: 103940335 
ID:1 GPS , latitude: 634337299, longitude: 103940528 
ID:1 GPS , latitude: 634337218, longitude: 103940289 
ID:1 GPS , latitude: 634337289, longitude: 103939946 
ID:1 GPS , latitude: 634337444, longitude: 103940601 
ID:1 GPS , latitude: 634337328, longitude: 103940889 
ID:1 GPS , latitude: 634337515, longitude: 103941223 
