ID:1, TBR, tbrSN: 47 , timestamp: 1685041512.335 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16371
ID:1, TBR, tbrSN: 47 , timestamp: 1685041563.334 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16372
ID:1, TBR, tbrSN: 47 , timestamp: 1685041638.334 , tagProt: 3, tagID:204, tagData:2, SNR:48, tagFreq:69, memAddr:16373
ID:1, TBR, tbrSN: 47 , timestamp: 1685041724.335 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16374
ID:1, TBR, tbrSN: 47 , timestamp: 1685041779.334 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16375
ID:1, TBR, tbrSN: 47 , timestamp: 1685041835.335 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16377
ID:1, TBR, tbrSN: 47 , timestamp: 1685041872.335 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16378
ID:1, TBR, tbrSN: 47 , timestamp: 1685041929.336 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16379
ID:1, TBR, tbrSN: 47 , timestamp: 1685041991.335 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16380
ID:1, TBR, tbrSN: 47 , timestamp: 1685042025.335 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16381
ID:1, TBR, tbrSN: 47 , timestamp: 1685042067.335 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16382
ID:1, TBR, tbrSN: 47 , timestamp: 1685042100.337 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16383
ID:1, TBR, tbrSN: 47 , timestamp: 1685042133.335 , tagProt: 3, tagID:204, tagData:2, SNR:48, tagFreq:69, memAddr:16384
ID:1, TBR, tbrSN: 47 , timestamp: 1685042174.335 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16385
ID:1, TBR, tbrSN: 47 , timestamp: 1685042250.336 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16386
ID:1, TBR, tbrSN: 47 , timestamp: 1685042326.335 , tagProt: 3, tagID:204, tagData:2, SNR:48, tagFreq:69, memAddr:16387
ID:1, TBR, tbrSN: 47 , timestamp: 1685042392.336 , tagProt: 3, tagID:204, tagData:2, SNR:48, tagFreq:69, memAddr:16388
ID:1, TBR, tbrSN: 47 , timestamp: 1685042437.336 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16390
ID:1, TBR, tbrSN: 47 , timestamp: 1685042484.336 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16391
ID:1, TBR, tbrSN: 47 , timestamp: 1685042537.336 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16392
ID:1, TBR, tbrSN: 47 , timestamp: 1685042609.336 , tagProt: 3, tagID:204, tagData:2, SNR:48, tagFreq:69, memAddr:16393
ID:1, TBR, tbrSN: 47 , timestamp: 1685042655.336 , tagProt: 3, tagID:204, tagData:2, SNR:48, tagFreq:69, memAddr:16394
ID:1, TBR, tbrSN: 47 , timestamp: 1685042716.336 , tagProt: 3, tagID:204, tagData:2, SNR:48, tagFreq:69, memAddr:16395
ID:1, TBR, tbrSN: 47 , timestamp: 1685042768.337 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16396
ID:1, TBR, tbrSN: 47 , timestamp: 1685042850.338 , tagProt: 3, tagID:204, tagData:3, SNR:48, tagFreq:69, memAddr:16397
ID:1, TBR, tbrSN: 47 , timestamp: 1685042927.337 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16398
ID:1, TBR, tbrSN: 47 , timestamp: 1685042985.337 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16399
ID:1, TBR, tbrSN: 47 , timestamp: 1685043033.337 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16401
ID:1, TBR, tbrSN: 47 , timestamp: 1685043102.338 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16402
ID:1, TBR, tbrSN: 47 , timestamp: 1685043135.336 , tagProt: 3, tagID:204, tagData:2, SNR:48, tagFreq:69, memAddr:16403
ID:1, TBR, tbrSN: 47 , timestamp: 1685043176.338 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16404
ID:1, TBR, tbrSN: 47 , timestamp: 1685043251.337 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16405
ID:1, TBR, tbrSN: 47 , timestamp: 1685043318.338 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16406
ID:1, TBR, tbrSN: 47 , timestamp: 1685043389.338 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16407
ID:1, TBR, tbrSN: 47 , timestamp: 1685043473.338 , tagProt: 3, tagID:204, tagData:2, SNR:48, tagFreq:69, memAddr:16408
ID:1, TBR, tbrSN: 47 , timestamp: 1685043532.338 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16409
ID:1, TBR, tbrSN: 47 , timestamp: 1685043620.339 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16411
ID:1, TBR, tbrSN: 47 , timestamp: 1685043700.339 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16412
ID:1, TBR, tbrSN: 47 , timestamp: 1685043781.339 , tagProt: 3, tagID:204, tagData:3, SNR:48, tagFreq:69, memAddr:16413
ID:1, TBR, tbrSN: 47 , timestamp: 1685043811.339 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16414
ID:1, TBR, tbrSN: 47 , timestamp: 1685043854.339 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16415
ID:1, TBR, tbrSN: 47 , timestamp: 1685043884.340 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16416
ID:1, TBR, tbrSN: 47 , timestamp: 1685043955.339 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16417
ID:1, TBR, tbrSN: 47 , timestamp: 1685044006.339 , tagProt: 3, tagID:204, tagData:2, SNR:48, tagFreq:69, memAddr:16418
ID:1, TBR, tbrSN: 47 , timestamp: 1685044063.340 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16419
ID:1, TBR, tbrSN: 47 , timestamp: 1685044128.340 , tagProt: 3, tagID:204, tagData:2, SNR:48, tagFreq:69, memAddr:16420
ID:1, TBR, tbrSN: 47 , timestamp: 1685044200.340 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16422
ID:1, TBR, tbrSN: 47 , timestamp: 1685044266.340 , tagProt: 3, tagID:204, tagData:2, SNR:47, tagFreq:69, memAddr:16423
